,Type,Expiry,Strike,PV,Bid,Mid,Ask,Diff,BadDiff
825,put,2020-02-21,800.0,1.7401498400799824e-11,0.0,0.2,0.4,0.19999999998259851,0
826,put,2020-02-21,820.0,9.564382302565597e-11,0.0,0.2,0.4,0.19999999990435618,0
827,put,2020-02-21,840.0,4.792542586291063e-10,0.0,0.2,0.4,0.19999999952074576,0
828,put,2020-02-21,860.0,2.1828881173868525e-09,0.0,0.2,0.4,0.1999999978171119,0
829,put,2020-02-21,880.0,8.99042738106129e-09,0.0,0.2,0.4,0.19999999100957264,0
830,put,2020-02-21,900.0,3.317115342842411e-08,0.0,0.2,0.4,0.19999996682884658,0
831,put,2020-02-21,905.0,5.45961111129184e-08,0.0,0.2,0.4,0.1999999454038889,0
832,put,2020-02-21,910.0,7.60212514731844e-08,0.0,0.2,0.4,0.19999992397874855,0
833,put,2020-02-21,915.0,9.744759879103643e-08,0.0,0.2,0.4,0.19999990255240122,0
834,put,2020-02-21,920.0,1.1887867382426979e-07,0.0,0.2,0.4,0.1999998811213262,0
835,put,2020-02-21,925.0,1.9965851510468214e-07,0.0,0.2,0.4,0.1999998003414849,0
836,put,2020-02-21,930.0,2.9160122556791837e-07,0.0,0.2,0.4,0.19999970839877446,0
837,put,2020-02-21,935.0,3.8354566202379845e-07,0.0,0.2,0.4,0.19999961645433798,0
838,put,2020-02-21,940.0,4.7550036796532184e-07,0.0,0.2,0.4,0.19999952449963204,0
839,put,2020-02-21,945.0,6.63972647649831e-07,0.0,0.2,0.4,0.19999933602735237,0
840,put,2020-02-21,950.0,1.0316196977576004e-06,0.0,0.025,0.05,0.024998968380302244,0
841,put,2020-02-21,955.0,1.3992712984433184e-06,0.0,0.2,0.4,0.19999860072870157,0
842,put,2020-02-21,960.0,1.766944825277671e-06,0.0,0.2,0.4,0.19999823305517472,0
843,put,2020-02-21,965.0,2.134714993383392e-06,0.0,0.2,0.4,0.19999786528500663,0
844,put,2020-02-21,970.0,3.364006805460522e-06,0.0,0.2,0.4,0.19999663599319456,0
845,put,2020-02-21,975.0,4.735464457869618e-06,0.0,0.2,0.4,0.19999526453554214,0
846,put,2020-02-21,980.0,6.106949335392259e-06,0.0,0.2,0.4,0.19999389305066462,0
847,put,2020-02-21,985.0,7.4786103050322045e-06,0.0,0.2,0.4,0.19999252138969498,0
848,put,2020-02-21,990.0,1.0099734702749654e-05,0.0,0.2,0.4,0.19998990026529725,0
849,put,2020-02-21,995.0,1.4877881813345044e-05,0.0,0.2,0.4,0.19998512211818667,0
850,put,2020-02-21,1000.0,1.965610955432286e-05,0.0,0.175,0.35,0.17498034389044567,0
851,put,2020-02-21,1020.0,5.899754183960355e-05,0.0,0.225,0.45,0.2249410024581604,0
852,put,2020-02-21,1030.0,9.013138719253481e-05,0.0,0.25,0.5,0.24990986861280748,0
853,put,2020-02-21,1040.0,0.0001653916616836163,0.0,0.25,0.5,0.2498346083383164,0
854,put,2020-02-21,1050.0,0.0002603192839462621,0.0,0.275,0.55,0.27473968071605376,0
855,put,2020-02-21,1060.0,0.00043386040719027417,0.0,0.275,0.55,0.27456613959280973,0
856,put,2020-02-21,1070.0,0.0007050683174585945,0.0,0.3,0.6,0.2992949316825414,0
857,put,2020-02-21,1080.0,0.0010674684472860574,0.0,0.325,0.65,0.32393253155271395,0
858,put,2020-02-21,1090.0,0.0017942038450118622,0.0,0.35,0.7,0.3482057961549881,0
859,put,2020-02-21,1100.0,0.002521172527255692,0.25,0.35,0.45,0.3474788274727443,-0.2474788274727443
860,put,2020-02-21,1110.0,0.004298858857285233,0.0,0.4,0.8,0.39570114114271476,0
861,put,2020-02-21,1120.0,0.006127279390619178,0.15,0.5,0.85,0.4938727206093808,-0.1438727206093808
862,put,2020-02-21,1130.0,0.009721359481663746,0.2,0.55,0.9,0.5402786405183363,-0.19027864051833626
863,put,2020-02-21,1140.0,0.014042317542803367,0.35,0.6499999999999999,0.95,0.6359576824571965,-0.3359576824571966
864,put,2020-02-21,1150.0,0.02080639337143516,0.4,0.7,1.0,0.6791936066285648,-0.3791936066285649
865,put,2020-02-21,1160.0,0.03040722576060617,0.4,0.75,1.1,0.7195927742393938,-0.36959277423939385
866,put,2020-02-21,1170.0,0.04227988213478996,0.55,0.875,1.2,0.83272011786521,-0.5077201178652101
867,put,2020-02-21,1180.0,0.06234818216435369,0.65,0.95,1.25,0.8876518178356463,-0.5876518178356464
868,put,2020-02-21,1190.0,0.08242563284611183,0.75,1.05,1.35,0.9675743671538882,-0.6675743671538882
869,put,2020-02-21,1200.0,0.12134457254392118,1.0,1.225,1.45,1.1036554274560788,-0.8786554274560788
870,put,2020-02-21,1210.0,0.16083897826289587,0.95,1.275,1.6,1.114161021737104,-0.7891610217371041
871,put,2020-02-21,1220.0,0.2247544977699794,1.3,1.525,1.75,1.3002455022300206,-1.0752455022300207
872,put,2020-02-21,1225.0,0.2613399083272087,1.15,1.475,1.8,1.2136600916727913,-0.8886600916727911
873,put,2020-02-21,1230.0,0.29793158166578476,1.2,1.5,1.8,1.2020684183342152,-0.9020684183342151
874,put,2020-02-21,1235.0,0.3345487900567324,1.25,1.625,2.0,1.2904512099432677,-0.9154512099432677
875,put,2020-02-21,1240.0,0.39730184525737067,1.25,1.65,2.05,1.2526981547426292,-0.8526981547426293
876,put,2020-02-21,1245.0,0.46119367882827966,1.35,1.75,2.15,1.2888063211717204,-0.8888063211717204
877,put,2020-02-21,1250.0,0.5250942938834422,1.9,2.05,2.2,1.5249057061165576,-1.3749057061165577
878,put,2020-02-21,1255.0,0.5890164734256378,1.5,1.95,2.4,1.3609835265743622,-0.9109835265743622
879,put,2020-02-21,1260.0,0.6723542169498886,1.75,2.1,2.45,1.4276457830501115,-1.0776457830501114
880,put,2020-02-21,1265.0,0.7778171133296966,1.8,2.225,2.65,1.4471828866703036,-1.0221828866703033
881,put,2020-02-21,1270.0,0.8832916975109053,2.0,2.375,2.75,1.4917083024890947,-1.1167083024890947
882,put,2020-02-21,1275.0,0.9887916039048537,2.1,2.5250000000000004,2.95,1.5362083960951467,-1.1112083960951464
883,put,2020-02-21,1280.0,1.0943824592021623,2.25,2.725,3.2,1.6306175407978378,-1.1556175407978377
884,put,2020-02-21,1285.0,1.2613582806458181,2.4,2.8,3.2,1.5386417193541817,-1.1386417193541818
885,put,2020-02-21,1290.0,1.4299212988635823,2.45,2.825,3.2,1.3950787011364179,-1.0200787011364179
886,put,2020-02-21,1295.0,1.5985191642128733,2.7,3.05,3.4,1.4514808357871265,-1.1014808357871269
887,put,2020-02-21,1300.0,1.7671975591276163,2.9,3.25,3.6,1.4828024408723837,-1.1328024408723836
888,put,2020-02-21,1305.0,1.9818564578206455,3.1,3.45,3.8,1.4681435421793547,-1.1181435421793546
889,put,2020-02-21,1310.0,2.2454635560043923,3.2,3.6,4.0,1.3545364439956078,-0.9545364439956079
890,put,2020-02-21,1315.0,2.5091156562768338,3.6,3.95,4.3,1.4408843437231664,-1.0908843437231663
891,put,2020-02-21,1320.0,2.77285801366319,3.8,4.15,4.5,1.3771419863368104,-1.0271419863368099
892,put,2020-02-21,1325.0,3.036907933541163,4.1,4.449999999999999,4.8,1.4130920664588364,-1.0630920664588368
893,put,2020-02-21,1330.0,3.435404855107201,4.4,4.75,5.1,1.3145951448927988,-0.9645951448927992
894,put,2020-02-21,1335.0,3.835091131569247,4.8,5.199999999999999,5.6,1.3649088684307524,-0.964908868430753
895,put,2020-02-21,1340.0,4.234887290172154,5.2,5.5,5.8,1.2651127098278456,-0.9651127098278458
896,put,2020-02-21,1345.0,4.634951360450904,5.6,5.9,6.2,1.2650486395490965,-0.9650486395490958
897,put,2020-02-21,1350.0,5.128259466677657,5.9,6.300000000000001,6.7,1.1717405333223434,-0.771740533322343
898,put,2020-02-21,1355.0,5.714290821908781,6.2,6.75,7.3,1.0357091780912189,-0.48570917809121905
899,put,2020-02-21,1360.0,6.300458154469546,7.0,7.3,7.6,0.9995418455304534,-0.6995418455304536
900,put,2020-02-21,1365.0,6.886897174783627,7.6,7.95,8.3,1.0631028252163732,-0.7131028252163727
901,put,2020-02-21,1370.0,7.476222355629807,8.0,8.45,8.9,0.973777644370192,-0.5237776443701927
902,put,2020-02-21,1375.0,8.306304122564878,8.8,9.15,9.5,0.8436958774351222,-0.49369587743512255
903,put,2020-02-21,1380.0,9.136561342675854,9.5,9.85,10.2,0.7134386573241454,-0.3634386573241457
904,put,2020-02-21,1385.0,9.967126618354998,10.3,10.7,11.1,0.7328733816450015,-0.3328733816450029
905,put,2020-02-21,1390.0,10.79841882118665,10.9,11.4,11.9,0.6015811788133512,-0.10158117881335116
906,put,2020-02-21,1395.0,11.786507768788097,11.9,12.350000000000001,12.8,0.5634922312119048,-0.11349223121190377
907,put,2020-02-21,1400.0,12.920093987554866,12.9,13.350000000000001,13.8,0.4299060124451355,0
908,put,2020-02-21,1405.0,14.0540457739933,14.0,14.45,14.9,0.3959542260066993,0
909,put,2020-02-21,1410.0,15.18870888663214,15.0,15.5,16.0,0.31129111336785975,0
910,put,2020-02-21,1415.0,16.334118224080658,15.9,16.55,17.2,0.21588177591934254,0
911,put,2020-02-21,1420.0,17.823576155763977,17.0,17.7,18.4,0.12357615576397762,0
912,put,2020-02-21,1425.0,19.313485202112126,18.3,19.1,19.9,0.21348520211212474,0
913,put,2020-02-21,1430.0,20.804133860255895,19.7,20.65,21.6,0.1541338602558966,0
914,put,2020-02-21,1435.0,22.29641443758458,21.3,22.25,23.2,0.046414437584580526,0
915,put,2020-02-21,1437.5,23.056959616227275,21.8,22.85,23.9,0.2069596162272731,0
916,put,2020-02-21,1440.0,23.999301488699906,22.6,23.75,24.9,0.24930148869990632,0
917,put,2020-02-21,1442.5,24.94178515051199,22.8,24.55,26.3,0.39178515051198914,0
918,put,2020-02-21,1445.0,25.884425565010115,24.4,25.5,26.6,0.3844255650101154,0
919,put,2020-02-21,1447.5,26.82727316415101,24.5,26.25,28.0,0.5772731641510092,0
920,put,2020-02-21,1450.0,27.77038060731614,25.8,26.8,27.8,0.970380607316141,0
921,put,2020-02-21,1452.5,28.713844788655877,26.1,28.0,29.9,0.7138447886558765,0
922,put,2020-02-21,1455.0,29.65785675288892,28.1,29.15,30.2,0.5078567528889231,0
923,put,2020-02-21,1457.5,30.602686525207915,27.9,29.85,31.8,0.7526865252079133,0
924,put,2020-02-21,1460.0,31.566039415373673,29.7,30.950000000000003,32.2,0.6160394153736704,0
925,put,2020-02-21,1462.5,32.717568219762946,30.0,31.8,33.6,0.9175682197629449,0
926,put,2020-02-21,1465.0,33.86931097532747,31.7,32.9,34.1,0.969310975327474,0
927,put,2020-02-21,1467.5,35.02126762923352,32.0,34.15,36.3,0.8712676292335217,0
928,put,2020-02-21,1470.0,36.17352402000476,34.1,35.2,36.3,0.9735240200047599,0
929,put,2020-02-21,1475.0,38.47924719602008,35.8,37.599999999999994,39.4,0.8792471960200885,0
930,put,2020-02-21,1480.0,40.78797789718353,38.4,39.7,41.0,1.0879778971835279,0
931,put,2020-02-21,1485.0,43.32827591330163,40.3,41.849999999999994,43.4,1.478275913301637,0
932,put,2020-02-21,1490.0,46.055202659557274,44.0,44.95,45.9,1.1052026595572713,0.15520265955727552
933,put,2020-02-21,1495.0,48.78369083357471,45.3,47.25,49.2,1.5336908335747097,0
934,put,2020-02-21,1500.0,51.514901824335546,48.2,49.900000000000006,51.6,1.61490182433554,0
935,put,2020-02-21,1505.0,54.274459026025085,50.6,53.0,55.4,1.2744590260250845,0
936,put,2020-02-21,1510.0,57.405993235378375,53.9,55.55,57.2,1.855993235378378,0.20599323537837222
937,put,2020-02-21,1520.0,63.674877692580175,59.7,61.7,63.7,1.974877692580172,0
938,put,2020-02-21,1530.0,70.16685453946059,66.4,68.4,70.4,1.7668545394605815,0
939,put,2020-02-21,1540.0,77.1887620502437,72.6,74.94999999999999,77.3,2.2387620502437073,0
940,put,2020-02-21,1550.0,84.25295881894688,79.7,82.1,84.5,2.1529588189468853,0
941,put,2020-02-21,1560.0,91.94946699014884,87.3,89.5,91.7,2.449466990148835,0.24946699014883222
942,put,2020-02-21,1570.0,99.66140843233762,95.5,97.5,99.5,2.1614084323376233,0.16140843233762325
943,put,2020-02-21,1580.0,107.81939590227658,103.3,105.65,108.0,2.1693959022765767,0
944,put,2020-02-21,1590.0,116.1012723361993,112.1,114.15,116.2,1.9512723361992954,0
945,put,2020-02-21,1600.0,124.63823659459828,120.8,122.8,124.8,1.8382365945982855,0
946,put,2020-02-21,1610.0,133.38195425400613,129.3,131.8,134.3,1.5819542540061207,0
947,put,2020-02-21,1620.0,142.24516015201948,138.3,140.5,142.7,1.74516015201948,0
948,put,2020-02-21,1630.0,151.3588750522724,147.6,149.89999999999998,152.2,1.4588750522724183,0
949,put,2020-02-21,1640.0,160.50760420967177,156.8,159.10000000000002,161.4,1.4076042096717458,0
950,put,2020-02-21,1650.0,169.90207429727434,166.5,168.7,170.9,1.2020742972743506,0
951,put,2020-02-21,1660.0,179.32813693898353,175.8,178.15,180.5,1.1781369389835277,0
952,put,2020-02-21,1670.0,188.9076325072063,185.7,187.8,189.9,1.10763250720629,0
953,put,2020-02-21,1680.0,198.55374175765346,195.0,197.35,199.7,1.2037417576534608,0
954,put,2020-02-21,1700.0,218.0909319667807,214.8,217.2,219.6,0.8909319667806983,0
955,put,2020-02-21,1720.0,237.83851576020587,234.6,237.0,239.4,0.8385157602058655,0
956,put,2020-02-21,1740.0,257.76967461110365,255.0,257.1,259.2,0.6696746111036305,0
957,put,2020-02-21,1760.0,277.7525627036955,275.0,277.1,279.2,0.6525627036954802,0
958,put,2020-02-21,1780.0,297.75047525997695,295.0,297.1,299.2,0.650475259976929,0
959,put,2020-02-21,1800.0,317.750061634544,315.0,317.1,319.2,0.650061634543988,0
960,put,2020-02-21,1820.0,337.7500060879863,335.0,337.1,339.2,0.6500060879862986,0
961,put,2020-02-21,1840.0,357.75000058427963,355.0,357.1,359.2,0.6500005842796099,0
962,put,2020-02-21,1860.0,377.7500000956601,375.0,377.1,379.2,0.6500000956600616,0
963,put,2020-02-21,1880.0,397.75000001083265,395.0,397.1,399.2,0.6500000108326276,0
964,put,2020-02-21,1900.0,417.7500000009224,415.0,417.1,419.2,0.6500000009223754,0
965,put,2020-02-21,1920.0,437.75000000008026,435.0,437.1,439.2,0.6500000000802402,0
966,put,2020-02-21,1940.0,457.7500000000117,455.0,457.1,459.2,0.650000000011687,0
967,put,2020-02-21,1960.0,477.75000000000114,475.0,477.1,479.2,0.6500000000011141,0
968,put,2020-02-28,950.0,3.0947274412709156e-05,0.0,0.2,0.4,0.1999690527255873,0
969,put,2020-02-28,960.0,4.9050178553956295e-05,0.0,0.225,0.45,0.22495094982144606,0
970,put,2020-02-28,970.0,8.189674413962946e-05,0.0,0.2,0.4,0.19991810325586037,0
971,put,2020-02-28,980.0,0.0001343438281252876,0.0,0.25,0.5,0.2498656561718747,0
972,put,2020-02-28,990.0,0.0002033900016082544,0.0,0.25,0.5,0.24979660999839173,0
973,put,2020-02-28,1000.0,0.00034628739025051964,0.0,0.275,0.55,0.2746537126097495,0
974,put,2020-02-28,1010.0,0.0004892257119022211,0.0,0.275,0.55,0.2745107742880978,0
975,put,2020-02-28,1020.0,0.0008418844125150548,0.0,0.3,0.6,0.29915811558748495,0
976,put,2020-02-28,1030.0,0.0012085679534306311,0.0,0.3,0.6,0.2987914320465694,0
977,put,2020-02-28,1040.0,0.0019351424538378078,0.0,0.3,0.6,0.2980648575461622,0
978,put,2020-02-28,1050.0,0.002822107489057731,0.0,0.35,0.7,0.3471778925109422,0
979,put,2020-02-28,1060.0,0.004216784631695731,0.0,0.375,0.75,0.3707832153683043,0
980,put,2020-02-28,1070.0,0.006242017537159307,0.1,0.45,0.8,0.4437579824628407,-0.0937579824628407
981,put,2020-02-28,1080.0,0.008736916764722593,0.1,0.475,0.85,0.4662630832352774,-0.09126308323527742
982,put,2020-02-28,1090.0,0.01310656796440441,0.2,0.55,0.9,0.5368934320355956,-0.1868934320355956
983,put,2020-02-28,1100.0,0.01747801371598861,0.25,0.6,0.95,0.5825219862840114,-0.23252198628401138
984,put,2020-02-28,1110.0,0.02618750459957341,0.25,0.65,1.05,0.6238124954004266,-0.22381249540042658
985,put,2020-02-28,1120.0,0.03510710775290257,0.5,0.8,1.1,0.7648928922470974,-0.4648928922470974
986,put,2020-02-28,1130.0,0.0499155497355619,0.55,0.85,1.15,0.8000844502644381,-0.5000844502644382
987,put,2020-02-28,1140.0,0.06714799951836778,0.65,0.95,1.25,0.8828520004816321,-0.5828520004816322
988,put,2020-02-28,1150.0,0.09100676165968997,0.7,1.025,1.35,0.9339932383403099,-0.6089932383403099
989,put,2020-02-28,1160.0,0.12255547780728739,0.85,1.15,1.45,1.0274445221927124,-0.7274445221927126
990,put,2020-02-28,1170.0,0.15915471366658096,0.75,1.15,1.55,0.990845286333419,-0.590845286333419
991,put,2020-02-28,1180.0,0.21394266709446008,0.9,1.275,1.65,1.06105733290554,-0.6860573329055399
992,put,2020-02-28,1190.0,0.26876261498437376,1.1,1.425,1.75,1.1562373850156262,-0.8312373850156263
993,put,2020-02-28,1200.0,0.3580984283611826,1.2,1.5499999999999998,1.9,1.1919015716388173,-0.8419015716388174
994,put,2020-02-28,1210.0,0.4485018155265923,1.35,1.725,2.1,1.2764981844734078,-0.9014981844734078
995,put,2020-02-28,1220.0,0.5764514867524173,1.65,1.95,2.25,1.3735485132475826,-1.0735485132475826
996,put,2020-02-28,1230.0,0.7186445877209041,1.7,2.075,2.45,1.356355412279096,-0.9813554122790958
997,put,2020-02-28,1240.0,0.8978104916227845,1.95,2.325,2.7,1.4271895083772157,-1.0521895083772155
998,put,2020-02-28,1250.0,1.1170541483222827,2.25,2.6,2.95,1.4829458516777174,-1.1329458516777173
999,put,2020-02-28,1260.0,1.3622399888479997,2.45,2.875,3.3,1.5127600111520003,-1.0877600111520005
1000,put,2020-02-28,1270.0,1.6919966646035052,2.8,3.2,3.6,1.508003335396495,-1.1080033353964946
1001,put,2020-02-28,1280.0,2.0220844766770347,3.1,3.5,3.9,1.4779155233229653,-1.0779155233229654
1002,put,2020-02-28,1290.0,2.5079613503884257,3.4,3.8499999999999996,4.3,1.342038649611574,-0.8920386496115742
1003,put,2020-02-28,1300.0,2.996142159623123,4.0,4.4,4.8,1.4038578403768773,-1.003857840376877
1004,put,2020-02-28,1305.0,3.2935961633415,4.2,4.65,5.1,1.3564038366585005,-0.9064038366585003
1005,put,2020-02-28,1310.0,3.6476818961277906,4.3,4.949999999999999,5.6,1.3023181038722087,-0.6523181038722092
1006,put,2020-02-28,1315.0,4.001855062086057,4.7,5.25,5.8,1.2481449379139429,-0.698144937913943
1007,put,2020-02-28,1320.0,4.356194616451568,5.1,5.55,6.0,1.1938053835484315,-0.7438053835484313
1008,put,2020-02-28,1325.0,4.7110231046814075,5.4,5.9,6.4,1.1889768953185929,-0.6889768953185929
1009,put,2020-02-28,1330.0,5.212505752840936,5.8,6.199999999999999,6.6,0.9874942471590629,-0.5874942471590634
1010,put,2020-02-28,1335.0,5.7153248085137545,5.7,6.5,7.3,0.7846751914862455,0
1011,put,2020-02-28,1340.0,6.21833954708157,6.5,7.15,7.8,0.9316604529184307,-0.28166045291843034
1012,put,2020-02-28,1345.0,6.721784182186257,6.6,7.3999999999999995,8.2,0.6782158178137427,0
1013,put,2020-02-28,1350.0,7.3226261871173,7.5,8.0,8.5,0.6773738128827,-0.17737381288270004
1014,put,2020-02-28,1355.0,8.020117414479083,8.2,8.6,9.0,0.5798825855209166,-0.1798825855209163
1015,put,2020-02-28,1360.0,8.717847850726264,8.4,9.0,9.6,0.28215214927373644,0
1016,put,2020-02-28,1365.0,9.416003121202776,8.6,9.45,10.3,0.03399687879722357,0
1017,put,2020-02-28,1370.0,10.117352924891213,9.9,10.45,11.0,0.33264707510878644,0
1018,put,2020-02-28,1375.0,11.0559342962105,10.4,11.100000000000001,11.8,0.04406570378950114,0
1019,put,2020-02-28,1377.5,11.525331775303037,10.7,11.45,12.2,0.07533177530303803,0
1020,put,2020-02-28,1380.0,11.994812709108635,11.0,11.8,12.6,0.1948127091086338,0
1021,put,2020-02-28,1382.5,12.464418633018003,11.1,12.1,13.1,0.36441863301800304,0
1022,put,2020-02-28,1385.0,12.93417948701785,11.4,12.5,13.6,0.43417948701785036,0
1023,put,2020-02-28,1387.5,13.404168246939294,12.4,13.15,13.9,0.25416824693929385,0
1024,put,2020-02-28,1390.0,13.874586356773317,12.6,13.55,14.5,0.3245863567733167,0
1025,put,2020-02-28,1392.5,14.350528477235727,12.9,13.8,14.7,0.5505284772357264,0
1026,put,2020-02-28,1395.0,14.965860558970391,13.7,14.5,15.3,0.465860558970391,0
1027,put,2020-02-28,1397.5,15.581286304467795,14.0,14.95,15.9,0.6312863044677961,0
1028,put,2020-02-28,1400.0,16.196813396861135,14.7,15.45,16.2,0.7468133968611355,0
1029,put,2020-02-28,1402.5,16.81248869667718,15.2,16.0,16.8,0.8124886966771783,0.012488696677177558
1030,put,2020-02-28,1405.0,17.42833369620719,15.0,16.25,17.5,1.17833369620719,0
1031,put,2020-02-28,1407.5,18.044422455403463,15.8,16.9,18.0,1.1444224554034648,0.044422455403463346
1032,put,2020-02-28,1410.0,18.660861495819184,16.6,17.6,18.6,1.0608614958191822,0.06086149581918221
1033,put,2020-02-28,1412.5,19.277877047361937,18.0,18.5,19.0,0.7778770473619367,0.27787704736193675
1034,put,2020-02-28,1415.0,19.904166024412365,17.5,18.55,19.6,1.3541660244123648,0.30416602441236407
1035,put,2020-02-28,1417.5,20.687570354326525,18.0,19.5,21.0,1.1875703543265246,0
1036,put,2020-02-28,1420.0,21.471094473375892,19.0,20.1,21.2,1.3710944733758907,0.2710944733758929
1037,put,2020-02-28,1422.5,22.254775059170143,19.4,20.799999999999997,22.2,1.4547750591701458,0.05477505917014369
1038,put,2020-02-28,1425.0,23.038654483319615,20.3,21.55,22.8,1.488654483319614,0.23865448331961403
1039,put,2020-02-28,1427.5,23.822794600245896,20.8,21.950000000000003,23.1,1.8727946002458928,0.7227946002458943
1040,put,2020-02-28,1430.0,24.607266036789955,22.1,23.3,24.5,1.3072660367899545,0.10726603678995517
1041,put,2020-02-28,1432.5,25.392234852299246,22.0,23.8,25.6,1.5922348522992458,0
1042,put,2020-02-28,1435.0,26.17794617223619,23.2,24.549999999999997,25.9,1.627946172236193,0.27794617223619156
1043,put,2020-02-28,1437.5,26.976691562717082,24.2,25.549999999999997,26.9,1.4266915627170853,0.07669156271708388
1044,put,2020-02-28,1440.0,27.939871973702658,25.3,26.3,27.3,1.6398719737026575,0.6398719737026575
1045,put,2020-02-28,1442.5,28.903215978965,25.6,27.0,28.4,1.903215978965001,0.5032159789650024
1046,put,2020-02-28,1445.0,29.866798642475935,26.3,27.75,29.2,2.116798642475935,0.6667986424759356
1047,put,2020-02-28,1447.5,30.830649616194993,27.9,28.85,29.8,1.9806496161949916,1.0306496161949923
1048,put,2020-02-28,1450.0,31.794862921123077,28.7,29.6,30.5,2.1948629211230752,1.2948629211230767
1049,put,2020-02-28,1452.5,32.75953424378554,29.3,30.5,31.7,2.259534243785538,1.0595342437855386
1050,put,2020-02-28,1455.0,33.72488496445501,30.0,31.35,32.7,2.3748849644550063,1.0248849644550049
1051,put,2020-02-28,1457.5,34.6911867280708,30.9,32.349999999999994,33.8,2.3411867280708023,0.8911867280707995
1052,put,2020-02-28,1460.0,35.6745402373892,32.7,33.5,34.3,2.174540237389202,1.3745402373892048
1053,put,2020-02-28,1462.5,36.827526068348426,32.8,34.3,35.8,2.527526068348429,1.027526068348429
1054,put,2020-02-28,1465.0,37.980753391637,35.0,35.55,36.1,2.4307533916370048,1.8807533916370005
1055,put,2020-02-28,1467.5,39.13430526199502,34.8,36.25,37.7,2.884305261995017,1.4343052619950143
1056,put,2020-02-28,1470.0,40.288214256600774,36.4,38.0,39.6,2.2882142566007744,0.688214256600773
1057,put,2020-02-28,1475.0,42.59763473349442,38.1,39.55,41.0,3.0476347334944194,1.5976347334944165
1058,put,2020-02-28,1480.0,44.91060886618015,40.6,42.1,43.6,2.8106088661801465,1.3106088661801465
1059,put,2020-02-28,1485.0,47.43443602469463,42.6,44.1,45.6,3.334436024694625,1.8344360246946252
1060,put,2020-02-28,1490.0,50.12766600051866,45.0,47.2,49.4,2.9276660005186557,0.7276660005186599
1061,put,2020-02-28,1495.0,52.82289769373065,47.6,49.75,51.9,3.0728976937306527,0.9228976937306541
1062,put,2020-02-28,1500.0,55.521407267424934,49.5,52.0,54.5,3.5214072674249337,1.0214072674249337
1063,put,2020-02-28,1510.0,61.31455225404083,55.2,57.650000000000006,60.1,3.664552254040821,1.2145522540408251
1064,put,2020-02-28,1520.0,67.45663689074303,61.6,63.75,65.9,3.7066368907430274,1.5566368907430217
1065,put,2020-02-28,1530.0,73.8078610010935,67.8,70.05,72.3,3.7578610010935023,1.5078610010935023
1066,put,2020-02-28,1540.0,80.64978167929483,74.1,76.6,79.1,4.0497816792948385,1.5497816792948385
1067,put,2020-02-28,1550.0,87.53505614741935,81.1,83.6,86.1,3.9350561474193597,1.4350561474193597
1068,put,2020-02-28,1560.0,95.01779235615177,88.5,90.9,93.3,4.117792356151767,1.7177923561517758
1069,put,2020-02-28,1570.0,102.51886830181029,96.4,98.75,101.1,3.7688683018102864,1.418868301810292
1070,put,2020-02-28,1580.0,110.45344845062475,104.1,106.5,108.9,3.953448450624748,1.5534484506247423
1071,put,2020-02-28,1590.0,118.51069416917915,112.7,114.95,117.2,3.5606941691791434,1.3106941691791434
1072,put,2020-02-28,1600.0,126.82850635147076,121.2,123.45,125.7,3.3785063514707616,1.1285063514707616
1073,put,2020-02-28,1610.0,135.35440240195828,129.8,132.35000000000002,134.9,3.0044024019582594,0.4544024019582764
1074,put,2020-02-28,1620.0,144.00760239512303,138.9,141.25,143.6,2.7576023951230297,0.4076023951230354
1075,put,2020-02-28,1630.0,152.9166516835103,147.9,150.25,152.6,2.6666516835103096,0.31665168351031525
1076,put,2020-02-28,1640.0,161.8617595513634,157.2,159.55,161.9,2.3117595513633944,0
1077,put,2020-02-28,1650.0,171.08010201976353,166.7,168.85,171.0,2.2301020197635353,0.0801020197635296
1078,put,2020-02-28,1660.0,180.32171921812406,175.9,178.35000000000002,180.8,1.9717192181240364,0
1079,put,2020-02-28,1670.0,189.74487412213273,185.7,188.05,190.4,1.6948741221327168,0
1080,put,2020-02-28,1680.0,199.24039549006133,195.4,197.65,199.9,1.5903954900613257,0
1081,put,2020-02-28,1690.0,208.8301630082329,205.2,207.45,209.7,1.3801630082328984,0
1082,put,2020-02-28,1700.0,218.51002099313445,214.8,217.3,219.8,1.2100209931344352,0
1083,put,2020-02-28,1710.0,228.2510099457802,224.8,227.15,229.5,1.1010099457801914,0
1084,put,2020-02-28,1720.0,238.07110432788184,235.0,237.2,239.4,0.8711043278818522,0
1085,put,2020-02-28,1730.0,247.9235344921068,245.0,247.1,249.2,0.823534492106802,0
1086,put,2020-02-28,1740.0,257.83031665089663,255.0,257.1,259.2,0.7303166508966115,0
1087,put,2020-02-28,1750.0,267.7827829126255,265.0,267.1,269.2,0.6827829126254983,0
1088,put,2020-02-28,1760.0,277.7684032523147,275.0,277.1,279.2,0.6684032523147039,0
1089,put,2020-02-28,1770.0,287.75786139352095,285.0,287.1,289.2,0.6578613935209319,0
1090,put,2020-02-28,1780.0,297.75249698826195,295.0,297.1,299.2,0.6524969882619303,0
1091,put,2020-02-28,1790.0,307.75123713251133,305.0,307.1,309.2,0.6512371325113122,0
1092,put,2020-02-28,1800.0,317.75044896004135,315.0,317.1,319.2,0.6504489600413308,0
1093,put,2020-02-28,1810.0,327.7501457367285,325.0,327.1,329.2,0.6501457367284615,0
